Order_ID,Delivery_Time_Minutes,Delivery_Status
232827,44,Delivered
232828,53,Delivered
232829,55,Late
232830,60,Delivered
232833,32,Delivered
232834,31,Delivered
232837,45,Delivered
232838,62,Delivered
232841,44,Delivered
232843,49,Delivered
232845,46,Delivered
232847,36,Late
232848,28,Delivered
232851,27,Delivered
232853,33,Delivered
232856,63,Delivered
232857,51,Delivered
232860,48,Delivered
232861,40,Delivered
232864,28,Delivered
232865,47,Delivered
232867,48,Delivered
232869,33,Delivered
232870,29,Delivered
232873,56,Delivered
232875,65,Delivered
232876,64,Delivered
232877,38,Delivered
232883,48,Delivered
232884,37,Delivered
232891,48,Delivered
232893,46,Delivered
232895,46,Delivered
232898,59,Delivered
232899,29,Late
232902,50,Cancelled
232903,31,Delivered
232904,52,Delivered
232906,26,Cancelled
232908,57,Delivered
232909,31,Delivered
232910,34,Delivered
232911,58,Delivered
232914,34,Late
232915,30,Delivered
232916,57,Delivered
232918,44,Delivered
232919,65,Delivered
232920,51,Cancelled
232921,33,Delivered
232922,43,Delivered
232923,32,Delivered
232924,40,Delivered
232925,47,Delivered
232927,26,Delivered
232929,34,Delivered
232930,32,Delivered
232937,55,Delivered
232938,55,Delivered
232944,59,Delivered
232946,63,Late
232947,65,Delivered
232949,36,Delivered
232951,25,Delivered
232952,55,Delivered
232953,53,Delivered
232954,41,Delivered
232955,50,Delivered
232956,37,Delivered
232957,60,Delivered
232959,33,Delivered
232960,36,Delivered
232965,47,Delivered
232966,30,Delivered
232969,64,Delivered
232970,58,Delivered
232974,25,Delivered
232982,50,Delivered
232986,46,Delivered
232987,64,Late
232991,46,Delivered
232992,36,Delivered
232994,57,Delivered
232995,34,Late
232998,43,Delivered
232999,60,Delivered
233006,33,Delivered
233010,49,Delivered
233012,27,Delivered
233013,30,Delivered
233016,51,Delivered
233017,54,Delivered
233019,32,Delivered
233020,43,Delivered
233021,41,Delivered
233024,50,Delivered
233025,30,Delivered
233031,65,Delivered
233033,53,Delivered
233034,65,Late
233035,47,Delivered
233037,50,Delivered
233039,30,Delivered
233040,54,Delivered
233046,32,Delivered
233049,32,Delivered
233053,56,Delivered
233054,45,Delivered
233055,36,Delivered
233057,25,Delivered
233058,64,Delivered
233059,50,Delivered
233065,32,Delivered
233066,42,Delivered
233068,25,Delivered
233069,61,Delivered
233070,27,Delivered
233072,26,Late
233073,64,Delivered
233075,54,Delivered
233078,36,Cancelled
233079,45,Delivered
233089,58,Delivered
233091,28,Delivered
233092,51,Delivered
233094,59,Delivered
233095,48,Delivered
233096,25,Delivered
233097,52,Delivered
233098,63,Delivered
233099,31,Delivered
233101,33,Cancelled
233102,36,Delivered
233104,51,Delivered
233105,65,Delivered
233106,46,Delivered
233109,28,Delivered
233111,45,Delivered
233112,31,Delivered
233114,30,Delivered
233119,44,Late
233121,55,Delivered
233124,33,Delivered
233126,37,Delivered
233127,60,Delivered
233128,30,Delivered
233129,51,Delivered
233132,61,Delivered
233135,46,Delivered
233138,53,Delivered
233141,37,Delivered
233143,42,Delivered
233147,26,Delivered
233148,27,Delivered
233160,40,Delivered
233161,49,Delivered
233163,62,Delivered
233165,64,Late
233166,58,Delivered
233168,26,Delivered
233170,48,Delivered
233171,64,Delivered
233172,45,Delivered
233173,30,Delivered
233177,43,Delivered
233181,46,Delivered
233183,54,Delivered
233184,53,Delivered
233185,46,Late
233186,52,Delivered
233190,27,Late
233193,51,Delivered
233194,57,Delivered
233197,39,Delivered
233198,48,Delivered
233199,26,Late
233201,36,Delivered
233203,32,Delivered
233204,37,Delivered
233207,60,Delivered
233208,41,Delivered
233209,64,Delivered
233210,50,Delivered
233212,57,Delivered
233216,36,Delivered
233220,61,Delivered
233221,58,Delivered
233223,49,Delivered
233224,59,Delivered
233226,39,Delivered
233227,62,Delivered
233229,59,Delivered
233230,50,Delivered
233233,47,Delivered
233235,59,Delivered
233238,30,Delivered
233241,39,Delivered
233245,56,Delivered
233247,56,Delivered
233248,57,Delivered
233249,56,Delivered
233251,47,Delivered
233253,48,Late
233256,61,Delivered
233258,51,Delivered
233261,35,Delivered
233262,54,Delivered
233264,27,Delivered
233265,38,Delivered
233268,25,Delivered
233269,61,Delivered
233273,60,Delivered
233277,32,Delivered
233281,50,Cancelled
233284,51,Delivered
233287,37,Delivered
233288,58,Delivered
233289,42,Late
233293,50,Delivered
233294,46,Delivered
233295,34,Delivered
233296,58,Delivered
233301,65,Delivered
233302,64,Delivered
233303,28,Late
233304,31,Delivered
233306,45,Delivered
233307,53,Delivered
233309,57,Delivered
233313,33,Delivered
233318,29,Delivered
233320,61,Delivered
233324,49,Delivered
233327,40,Delivered
233328,56,Delivered
233331,51,Delivered
233334,65,Cancelled
233336,45,Delivered
233338,55,Delivered
233341,29,Delivered
233342,61,Delivered
233343,36,Delivered
233347,51,Delivered
233348,61,Delivered
233350,42,Delivered
233353,29,Delivered
233355,41,Delivered
233357,30,Delivered
233358,59,Delivered
233359,36,Delivered
233361,49,Delivered
233363,57,Delivered
233364,50,Delivered
233366,62,Delivered
233367,55,Delivered
233368,44,Delivered
233369,55,Delivered
233370,41,Delivered
233371,37,Cancelled
233375,34,Delivered
233377,36,Delivered
233378,56,Delivered
233379,52,Delivered
233382,46,Delivered
233386,49,Delivered
233389,28,Delivered
233390,46,Delivered
233391,38,Cancelled
233393,57,Delivered
233394,30,Late
233395,41,Delivered
233396,30,Delivered
233399,47,Delivered
233400,37,Delivered
233401,26,Delivered
233403,53,Delivered
233404,41,Delivered
233405,38,Delivered
233411,35,Delivered
233412,38,Delivered
233414,31,Delivered
233416,50,Delivered
233418,57,Delivered
233419,55,Delivered
233420,58,Delivered
233422,50,Delivered
233425,31,Delivered
233427,36,Late
233428,32,Delivered
233430,63,Delivered
233432,64,Late
233434,25,Delivered
233435,49,Delivered
233440,65,Delivered
233441,36,Delivered
233444,52,Delivered
233445,46,Delivered
233447,36,Delivered
233450,33,Delivered
233451,56,Delivered
233452,60,Delivered
233453,58,Delivered
233454,59,Late
233460,43,Delivered
233461,42,Delivered
233466,47,Late
233467,46,Delivered
233468,59,Delivered
233470,52,Delivered
233473,32,Delivered
233475,39,Delivered
233476,48,Delivered
233483,49,Delivered
233484,30,Delivered
233485,54,Delivered
233486,59,Cancelled
233488,47,Late
233489,27,Delivered
233490,45,Late
233491,49,Delivered
233494,58,Delivered
233497,44,Delivered
233500,30,Delivered
233501,60,Delivered
233503,46,Delivered
233504,35,Delivered
233505,60,Delivered
233506,25,Delivered
233507,43,Delivered
233508,27,Delivered
233511,26,Delivered
233513,59,Delivered
233514,37,Delivered
233515,31,Delivered
233516,57,Delivered
233517,35,Late
233519,50,Delivered
233522,39,Delivered
233525,33,Late
233529,47,Delivered
233530,35,Delivered
233531,29,Delivered
233535,42,Late
233537,43,Delivered
233541,44,Delivered
233543,26,Delivered
233544,37,Delivered
233546,47,Delivered
233548,39,Delivered
233550,49,Delivered
233552,47,Delivered
233555,50,Delivered
233556,52,Delivered
233557,53,Delivered
233560,38,Delivered
233562,30,Delivered
233563,25,Delivered
233566,44,Delivered
233567,57,Delivered
233569,42,Delivered
233570,39,Delivered
233571,49,Delivered
233580,53,Delivered
233581,64,Delivered
233585,59,Delivered
233586,47,Delivered
233590,54,Delivered
233593,56,Delivered
233597,46,Delivered
233598,49,Delivered
233599,26,Delivered
233600,56,Delivered
233601,37,Delivered
233604,28,Delivered
233609,46,Delivered
233610,41,Delivered
233612,46,Delivered
233613,60,Delivered
233614,55,Delivered
233618,50,Delivered
233619,52,Delivered
233621,38,Delivered
233626,49,Delivered
233628,51,Delivered
233629,34,Delivered
233630,27,Late
233632,64,Delivered
233635,48,Delivered
233637,36,Delivered
233638,44,Delivered
233640,48,Delivered
233641,59,Delivered
233642,40,Delivered
233645,58,Delivered
233649,55,Delivered
233652,62,Delivered
233654,59,Delivered
233655,41,Delivered
233657,58,Delivered
233658,47,Delivered
233660,57,Delivered
233661,57,Cancelled
233663,39,Delivered
233665,60,Delivered
233667,26,Late
233669,49,Delivered
233670,58,Delivered
233673,57,Delivered
233677,41,Delivered
233678,52,Delivered
233680,50,Delivered
233681,40,Delivered
233684,38,Delivered
233687,59,Delivered
233697,46,Delivered
233703,31,Delivered
233704,35,Delivered
233712,50,Delivered
233713,25,Delivered
233714,44,Delivered
233716,63,Delivered
233718,59,Delivered
233721,25,Delivered
233722,50,Delivered
233724,32,Delivered
233725,59,Delivered
233726,26,Delivered
233728,49,Late
233730,36,Delivered
233731,33,Delivered
233733,25,Cancelled
233739,53,Delivered
233740,48,Delivered
233742,61,Delivered
233746,38,Delivered
233747,63,Delivered
233748,28,Delivered
233749,43,Delivered
233750,28,Delivered
233751,42,Delivered
233752,38,Late
233754,35,Late
233755,44,Delivered
233756,65,Delivered
233757,57,Delivered
233765,27,Delivered
233766,65,Delivered
233769,47,Delivered
233770,28,Delivered
233772,39,Delivered
233773,51,Delivered
233774,49,Delivered
233776,53,Delivered
233777,53,Delivered
233780,30,Delivered
233782,28,Delivered
233783,28,Delivered
233784,59,Delivered
233788,65,Delivered
233789,29,Delivered
233790,34,Delivered
233792,49,Delivered
233794,40,Delivered
233795,39,Delivered
233800,38,Late
233802,45,Delivered
233804,28,Delivered
233806,47,Delivered
233808,27,Delivered
233809,60,Delivered
233810,59,Delivered
233812,64,Delivered
233813,55,Delivered
233826,62,Delivered
233827,53,Delivered
233836,55,Delivered
233837,52,Delivered
233838,31,Delivered
233839,26,Delivered
233840,33,Delivered
233843,38,Delivered
233844,42,Delivered
233846,54,Delivered
233847,25,Late
233848,48,Delivered
233849,34,Delivered
233851,47,Delivered
233852,42,Delivered
233853,28,Delivered
233857,33,Delivered
233858,35,Late
233859,47,Delivered
233861,52,Delivered
233863,40,Delivered
233864,64,Delivered
233865,34,Delivered
233867,48,Delivered
233868,65,Delivered
233870,32,Delivered
233871,45,Delivered
233876,53,Delivered
233877,60,Delivered
233878,54,Delivered
233879,65,Delivered
233882,64,Delivered
233883,31,Delivered
233884,36,Late
233889,44,Delivered
233890,60,Delivered
233891,41,Delivered
233892,56,Delivered
233894,42,Delivered
233895,54,Delivered
233896,61,Delivered
233898,25,Delivered
233903,39,Delivered
233905,30,Delivered
233906,53,Delivered
233907,65,Delivered
233909,42,Late
233910,41,Delivered
233913,26,Delivered
233915,38,Late
233916,38,Delivered
233919,61,Delivered
233922,54,Delivered
233924,46,Delivered
233925,57,Delivered
233926,40,Late
233929,27,Delivered
233931,56,Delivered
233932,56,Delivered
233934,46,Delivered
233938,33,Delivered
233941,27,Delivered
233942,52,Delivered
233945,58,Cancelled
233946,51,Delivered
233948,43,Delivered
233949,31,Delivered
233951,54,Delivered
233952,33,Delivered
233956,54,Delivered
233959,58,Delivered
233960,44,Late
233962,28,Delivered
233963,59,Delivered
233964,53,Delivered
233965,55,Delivered
233967,31,Delivered
233969,46,Delivered
233970,40,Delivered
233971,39,Delivered
233974,37,Delivered
233975,30,Delivered
233980,33,Delivered
233981,40,Delivered
233983,56,Delivered
233987,38,Late
233988,37,Delivered
233989,61,Delivered
233991,26,Delivered
233995,37,Delivered
233996,28,Delivered
233997,53,Delivered
233999,36,Delivered
234000,59,Delivered
234001,65,Delivered
234002,57,Delivered
234003,31,Delivered
234004,33,Delivered
234006,54,Delivered
234008,42,Delivered
234009,40,Late
234010,32,Delivered
234013,60,Delivered
234015,27,Delivered
234016,25,Delivered
234018,26,Delivered
234020,54,Delivered
234022,65,Delivered
234023,57,Delivered
234024,37,Delivered
234025,41,Delivered
234026,33,Delivered
234027,34,Delivered
234030,32,Delivered
234031,65,Delivered
234033,50,Cancelled
234034,45,Delivered
234036,35,Delivered
234037,42,Delivered
234039,34,Delivered
234040,64,Delivered
234041,31,Delivered
234045,62,Delivered
234048,41,Delivered
234049,31,Delivered
234052,59,Delivered
234053,42,Delivered
234055,54,Delivered
234057,46,Delivered
234060,32,Delivered
234062,38,Delivered
234067,28,Delivered
234069,46,Late
234070,55,Delivered
234073,65,Delivered
234081,63,Late
234082,47,Delivered
234084,37,Delivered
234086,59,Delivered
234087,59,Delivered
234089,47,Delivered
234090,35,Delivered
234091,52,Delivered
234095,38,Late
234096,26,Delivered
234098,28,Delivered
234100,44,Late
234101,33,Late
234102,46,Delivered
234103,29,Delivered
234105,49,Delivered
234107,29,Cancelled
234111,42,Delivered
234113,54,Late
234115,59,Delivered
234116,47,Late
234117,65,Late
234118,59,Delivered
234120,30,Delivered
234121,34,Delivered
234122,47,Delivered
234123,35,Delivered
234124,31,Delivered
234125,30,Delivered
234126,34,Delivered
234128,50,Delivered
234132,29,Delivered
234134,44,Late
234136,60,Delivered
234137,45,Delivered
234140,61,Delivered
234142,26,Delivered
234143,56,Delivered
234145,54,Delivered
234146,40,Delivered
234147,44,Delivered
234148,55,Delivered
234150,60,Delivered
234152,38,Delivered
234155,54,Delivered
234157,42,Delivered
234158,50,Delivered
234165,46,Delivered
234167,60,Delivered
234168,38,Delivered
234171,33,Delivered
234172,26,Delivered
234173,40,Delivered
234176,26,Delivered
234177,34,Delivered
234181,45,Delivered
234182,34,Delivered
234183,54,Delivered
234185,39,Delivered
234186,59,Delivered
234188,39,Delivered
234194,52,Cancelled
234201,56,Delivered
234203,32,Delivered
234205,48,Delivered
234207,25,Delivered
234208,40,Delivered
234209,47,Delivered
234210,27,Delivered
234212,35,Delivered
234216,60,Delivered
234220,55,Delivered
234223,30,Delivered
234225,52,Delivered
234226,61,Delivered
234228,54,Delivered
234230,31,Delivered
234232,62,Late
234234,38,Delivered
234235,59,Delivered
234237,27,Delivered
234239,53,Delivered
234240,46,Delivered
234243,34,Delivered
234246,27,Late
234247,52,Delivered
234248,54,Delivered
234251,28,Delivered
234254,46,Delivered
234256,56,Late
234257,45,Delivered
234259,57,Delivered
234260,50,Delivered
234262,44,Delivered
234265,63,Delivered
234266,65,Delivered
234268,31,Delivered
234271,65,Delivered
234273,53,Delivered
234276,27,Delivered
234277,56,Delivered
234280,53,Delivered
234282,28,Delivered
234284,37,Delivered
234286,45,Delivered
234287,32,Delivered
234288,30,Delivered
234289,48,Delivered
234290,30,Delivered
234291,26,Delivered
234292,59,Delivered
234293,41,Delivered
234295,63,Delivered
234297,50,Delivered
234298,47,Delivered
234304,31,Delivered
234307,46,Delivered
234308,52,Delivered
234309,26,Delivered
234311,27,Delivered
234314,41,Delivered
234319,44,Delivered
234321,58,Delivered
234324,54,Delivered
234325,43,Delivered
234326,39,Delivered
234329,42,Delivered
234330,33,Delivered
234331,61,Delivered
234332,62,Delivered
234335,31,Late
234336,42,Delivered
234339,26,Delivered
234340,33,Delivered
234341,33,Delivered
234342,43,Delivered
234343,53,Delivered
234347,61,Delivered
234348,44,Late
234349,35,Delivered
234350,26,Delivered
234351,52,Delivered
234353,46,Delivered
234355,38,Delivered
234357,59,Late
234359,41,Late
234360,45,Delivered
234362,45,Delivered
234366,30,Delivered
234367,60,Delivered
234368,61,Delivered
234369,51,Delivered
234372,30,Delivered
234375,49,Late
234377,34,Late
234379,34,Delivered
234381,27,Delivered
234382,63,Delivered
234383,63,Delivered
234385,25,Delivered
234386,59,Delivered
234387,38,Delivered
234390,25,Delivered
234391,40,Delivered
234393,56,Delivered
234394,40,Late
234397,29,Delivered
234399,42,Delivered
234400,59,Delivered
234408,47,Delivered
234409,25,Delivered
234410,60,Delivered
234412,58,Delivered
234413,33,Delivered
234415,30,Delivered
234422,27,Delivered
234427,26,Delivered
234428,34,Delivered
234429,29,Delivered
234430,47,Delivered
234431,53,Delivered
234432,41,Delivered
234434,35,Delivered
234437,64,Late
234439,25,Delivered
234442,34,Delivered
234444,53,Delivered
234445,55,Delivered
234447,44,Delivered
234448,49,Delivered
234450,45,Delivered
234452,56,Late
234455,38,Delivered
234456,64,Delivered
234458,65,Delivered
234459,53,Delivered
234461,63,Delivered
234463,46,Delivered
234465,57,Delivered
234469,29,Delivered
234470,62,Delivered
234471,27,Delivered
234473,53,Delivered
234474,60,Delivered
234478,63,Delivered
234482,32,Delivered
234483,33,Delivered
234484,29,Delivered
234485,54,Delivered
234488,35,Delivered
234490,35,Delivered
234491,44,Delivered
234492,50,Delivered
234493,25,Delivered
234494,48,Delivered
234495,58,Delivered
234500,39,Cancelled
234501,59,Delivered
234504,47,Delivered
234509,44,Delivered
234510,61,Delivered
234511,53,Delivered
234512,39,Delivered
234513,40,Delivered
234515,43,Delivered
234517,41,Delivered
234518,33,Late
234520,46,Delivered
234523,46,Delivered
234526,31,Delivered
234527,31,Delivered
234528,44,Delivered
234529,47,Delivered
234532,32,Delivered
234533,53,Delivered
234536,38,Delivered
234537,32,Delivered
234541,55,Delivered
234542,28,Delivered
234544,49,Delivered
234546,49,Late
234547,55,Delivered
234549,46,Delivered
234550,40,Delivered
234551,40,Delivered
234552,52,Delivered
234555,39,Delivered
234558,29,Delivered
234559,46,Delivered
234560,30,Delivered
234561,33,Delivered
234562,62,Delivered
234565,53,Late
234566,29,Delivered
234569,40,Delivered
234570,35,Delivered
234571,59,Delivered
234572,30,Delivered
234574,63,Delivered
234575,31,Late
234579,49,Delivered
234581,30,Delivered
234584,55,Delivered
234585,54,Delivered
234588,64,Delivered
234589,40,Delivered
234599,26,Cancelled
234600,62,Delivered
234605,55,Delivered
234606,59,Delivered
234608,25,Cancelled
234614,34,Delivered
234615,59,Delivered
234617,35,Delivered
234621,61,Delivered
234626,29,Delivered
234629,54,Delivered
234630,44,Delivered
234631,58,Delivered
234633,29,Delivered
234639,43,Delivered
234642,53,Delivered
234643,44,Delivered
234644,42,Delivered
234645,42,Delivered
234646,53,Delivered
234651,54,Delivered
234655,60,Delivered
234663,31,Delivered
234664,48,Delivered
234665,52,Delivered
234667,27,Cancelled
234668,27,Delivered
234669,48,Delivered
234670,29,Delivered
234672,57,Delivered
234675,46,Delivered
234678,58,Delivered
234680,63,Delivered
234683,35,Delivered
234684,31,Delivered
234685,45,Delivered
234686,59,Delivered
234687,55,Delivered
234688,36,Delivered
234689,40,Delivered
234691,62,Delivered
234692,28,Delivered
234695,34,Delivered
234696,57,Delivered
234699,46,Delivered
234700,62,Delivered
234702,50,Delivered
234703,44,Delivered
234705,62,Delivered
234706,54,Delivered
234709,43,Delivered
234710,45,Delivered
234713,62,Delivered
234716,49,Delivered
234718,47,Delivered
234720,63,Delivered
234721,31,Delivered
234723,42,Delivered
234724,57,Delivered
234727,52,Delivered
234729,35,Delivered
234730,33,Delivered
234731,49,Delivered
234732,41,Late
234733,57,Delivered
234734,49,Delivered
234735,36,Delivered
234737,64,Delivered
234738,48,Delivered
234740,34,Late
234741,46,Delivered
234742,52,Delivered
234743,42,Delivered
234746,58,Delivered
234748,51,Delivered
234749,48,Delivered
234752,28,Delivered
234754,34,Delivered
234756,41,Delivered
234758,50,Delivered
234760,28,Delivered
234764,31,Delivered
234765,46,Delivered
234768,44,Delivered
234773,34,Delivered
234774,27,Delivered
234776,31,Delivered
234777,50,Delivered
234778,62,Delivered
234779,26,Delivered
234780,58,Delivered
234789,52,Delivered
234790,33,Delivered
234791,54,Delivered
234792,35,Delivered
234793,35,Delivered
234794,43,Delivered
234798,28,Delivered
234799,45,Delivered
234800,42,Late
234801,63,Delivered
234802,56,Delivered
234807,35,Delivered
234808,47,Delivered
234809,29,Delivered
234811,46,Delivered
234814,49,Delivered
234816,61,Late
234817,58,Delivered
234819,25,Delivered
234822,41,Delivered
234824,44,Delivered
234826,53,Delivered
234827,57,Delivered
234829,31,Delivered
234832,65,Delivered
234838,55,Delivered
234839,65,Delivered
234842,25,Cancelled
234844,58,Delivered
234845,64,Delivered
234848,58,Delivered
234849,39,Delivered
234851,31,Delivered
234856,26,Delivered
234859,49,Delivered
234860,49,Delivered
234862,45,Delivered
234863,31,Delivered
234864,44,Delivered
234870,25,Delivered
234872,64,Delivered
234873,51,Delivered
234875,39,Delivered
234877,56,Delivered
234878,43,Delivered
234880,56,Delivered
234882,46,Delivered
234883,55,Delivered
234886,59,Delivered
234887,29,Delivered
234892,26,Delivered
234893,65,Delivered
234895,49,Delivered
234896,58,Delivered
234898,48,Delivered
234899,45,Delivered
234900,53,Delivered
234901,64,Delivered
234903,56,Delivered
234905,31,Cancelled
234908,36,Delivered
234910,63,Delivered
234915,52,Delivered
234916,37,Delivered
234919,34,Delivered
234923,64,Delivered
234925,56,Delivered
234926,56,Delivered
234927,57,Delivered
234929,37,Delivered
234930,52,Delivered
234931,46,Delivered
234933,40,Delivered
234934,28,Delivered
234935,56,Delivered
234937,65,Delivered
234938,39,Delivered
234939,49,Delivered
234942,33,Delivered
234944,45,Delivered
234945,28,Delivered
234946,65,Late
234947,62,Late
234949,44,Delivered
234952,49,Delivered
234953,45,Delivered
234954,63,Delivered
234957,28,Delivered
234959,40,Delivered
234960,32,Delivered
234962,38,Late
234963,37,Late
234965,47,Delivered
234967,31,Delivered
234970,61,Delivered
234972,46,Delivered
234974,56,Delivered
234982,54,Delivered
234983,35,Delivered
234988,37,Delivered
234993,52,Delivered
234994,33,Delivered
234997,47,Delivered
234998,49,Delivered
234999,48,Late
235001,57,Delivered
235002,57,Delivered
235003,64,Delivered
235004,38,Delivered
235006,25,Delivered
235008,39,Delivered
235010,53,Delivered
235013,41,Delivered
235014,47,Delivered
235015,64,Delivered
235018,28,Delivered
235019,46,Delivered
235021,52,Delivered
235022,28,Delivered
235027,54,Delivered
235028,33,Delivered
235035,39,Delivered
235036,28,Delivered
235038,64,Delivered
235039,26,Delivered
235041,36,Late
235045,29,Delivered
235046,62,Delivered
235048,38,Delivered
235049,41,Late
235050,27,Delivered
235052,44,Delivered
235054,29,Delivered
235055,45,Delivered
235056,40,Delivered
235058,63,Delivered
235061,42,Delivered
235062,64,Delivered
235063,36,Delivered
235064,47,Delivered
235065,48,Delivered
235066,27,Delivered
235067,33,Late
235069,27,Delivered
235071,63,Delivered
235073,30,Delivered
235076,27,Delivered
235077,41,Delivered
235081,35,Delivered
235085,42,Delivered
235087,48,Delivered
235093,25,Delivered
235094,32,Delivered
235095,50,Delivered
235097,48,Delivered
235100,29,Delivered
235102,41,Delivered
235105,30,Delivered
235108,38,Delivered
235109,62,Late
235111,51,Delivered
235113,63,Delivered
235116,51,Delivered
235117,41,Delivered
235120,59,Delivered
235121,25,Delivered
235126,57,Delivered
235127,39,Delivered
235128,56,Delivered
235131,60,Delivered
235133,34,Delivered
235136,33,Delivered
235137,57,Delivered
235139,58,Late
235141,53,Delivered
235146,65,Delivered
235148,53,Delivered
235149,52,Delivered
235154,38,Late
235157,40,Delivered
235158,38,Delivered
235159,62,Delivered
235160,58,Delivered
235161,32,Delivered
235166,56,Delivered
235168,38,Delivered
235169,56,Delivered
235172,47,Delivered
235173,52,Delivered
235174,43,Delivered
235176,27,Delivered
235177,51,Delivered
235178,34,Delivered
235180,53,Delivered
235181,34,Delivered
235183,30,Delivered
235184,50,Delivered
235185,44,Delivered
235186,40,Delivered
235187,45,Delivered
235188,26,Delivered
235190,28,Delivered
235193,51,Delivered
235194,64,Late
235196,53,Delivered
235197,58,Late
235198,33,Delivered
235199,34,Delivered
235200,53,Delivered
235201,57,Late
235205,34,Delivered
235206,59,Delivered
235210,61,Delivered
235213,61,Delivered
235214,53,Delivered
235215,27,Late
235221,53,Cancelled
235222,54,Delivered
235223,40,Delivered
235224,39,Delivered
235225,39,Delivered
235226,28,Delivered
235227,50,Delivered
235228,46,Delivered
235230,30,Delivered
235231,42,Delivered
235232,54,Delivered
235233,48,Delivered
235238,29,Delivered
235240,47,Delivered
235241,28,Delivered
235245,57,Delivered
235247,31,Delivered
235250,63,Delivered
235251,46,Delivered
235255,46,Delivered
235258,53,Delivered
235261,40,Delivered
235262,48,Delivered
235267,57,Delivered
235269,25,Delivered
235272,32,Delivered
235273,40,Delivered
235276,58,Delivered
235278,62,Delivered
235279,43,Delivered
235280,52,Delivered
235281,29,Delivered
235284,25,Delivered
235285,26,Cancelled
235286,28,Delivered
235289,53,Delivered
235292,54,Delivered
235294,50,Cancelled
235295,27,Delivered
235296,42,Delivered
235299,35,Delivered
235303,57,Delivered
235305,34,Delivered
235308,51,Delivered
235309,51,Delivered
235310,47,Delivered
235312,35,Delivered
235314,32,Cancelled
235315,31,Delivered
235323,31,Delivered
235324,27,Cancelled
235325,40,Delivered
235327,28,Delivered
235328,58,Delivered
235329,28,Delivered
235332,64,Delivered
235333,47,Delivered
235335,36,Delivered
235337,25,Delivered
235340,26,Delivered
235341,27,Delivered
235342,52,Late
235346,64,Delivered
235349,65,Delivered
235351,56,Delivered
235353,61,Delivered
235357,64,Delivered
235358,40,Delivered
235361,59,Delivered
235363,58,Delivered
235366,60,Late
235367,42,Late
235368,46,Delivered
235371,64,Delivered
235372,50,Delivered
235375,53,Delivered
235376,47,Delivered
235378,46,Delivered
235379,29,Delivered
235382,27,Cancelled
235383,48,Delivered
235384,36,Delivered
235385,45,Delivered
235388,65,Delivered
235390,39,Delivered
235391,36,Delivered
235395,25,Delivered
235402,30,Delivered
235405,27,Delivered
235408,42,Delivered
235410,48,Cancelled
235412,56,Delivered
235413,53,Delivered
235414,60,Delivered
235419,46,Delivered
235420,50,Delivered
235422,33,Delivered
235423,35,Delivered
235424,31,Delivered
235425,28,Delivered
235426,57,Delivered
235433,50,Delivered
235439,26,Delivered
235443,61,Late
235444,47,Delivered
235446,33,Delivered
235447,53,Delivered
235449,59,Delivered
235450,37,Delivered
235453,50,Delivered
235454,43,Delivered
235455,37,Delivered
235456,50,Late
235457,28,Delivered
235458,46,Delivered
235461,52,Delivered
235463,26,Delivered
235464,63,Delivered
235465,51,Late
235469,52,Delivered
235473,52,Delivered
235474,54,Delivered
235475,51,Cancelled
235478,47,Delivered
235480,31,Delivered
235482,47,Delivered
235484,27,Delivered
235486,37,Delivered
235492,52,Delivered
235493,28,Delivered
235495,26,Late
235496,51,Delivered
235501,37,Cancelled
235504,50,Delivered
235506,38,Delivered
235509,54,Delivered
235512,42,Delivered
235513,56,Delivered
235516,47,Delivered
235517,41,Delivered
235518,30,Delivered
235521,52,Delivered
235522,40,Delivered
235524,28,Delivered
235525,48,Delivered
235526,58,Delivered
235531,32,Delivered
235533,62,Delivered
235535,43,Delivered
235536,41,Delivered
235540,27,Delivered
235542,32,Delivered
235543,39,Delivered
235545,64,Delivered
235550,51,Delivered
235552,62,Delivered
235554,44,Delivered
235556,37,Delivered
235557,33,Delivered
235561,53,Delivered
235562,38,Delivered
235564,50,Cancelled
235565,48,Delivered
235566,51,Delivered
235569,38,Delivered
235571,50,Delivered
235574,36,Delivered
235575,26,Delivered
235577,34,Delivered
235579,59,Cancelled
235580,29,Delivered
235581,62,Delivered
235582,60,Delivered
235583,36,Delivered
235584,55,Delivered
235585,51,Delivered
235587,55,Delivered
235588,60,Delivered
235589,25,Delivered
235591,43,Delivered
235592,58,Delivered
235593,27,Delivered
235594,44,Delivered
235595,51,Delivered
235597,59,Delivered
235598,37,Delivered
235599,41,Delivered
235600,52,Delivered
235601,52,Cancelled
235602,53,Delivered
235603,50,Delivered
235604,52,Delivered
235605,42,Delivered
235607,52,Delivered
235608,30,Delivered
235610,40,Delivered
235611,53,Delivered
235612,27,Delivered
235613,25,Delivered
235614,30,Delivered
235618,48,Delivered
235624,53,Cancelled
235625,45,Delivered
235629,39,Delivered
235630,63,Delivered
235631,48,Delivered
235632,44,Delivered
235638,50,Delivered
235639,40,Delivered
235643,48,Delivered
235644,51,Delivered
235646,36,Delivered
235647,58,Delivered
235650,61,Delivered
235651,62,Cancelled
235652,64,Cancelled
235654,43,Delivered
235655,30,Delivered
235656,52,Delivered
235659,34,Delivered
235663,34,Delivered
235664,47,Delivered
235665,52,Delivered
235670,39,Delivered
235671,65,Delivered
235672,61,Delivered
235673,45,Late
235674,30,Delivered
235676,43,Delivered
235678,60,Delivered
235681,31,Late
